Year,Month,Source,Producto,Etiqueta,Tamaño,Color,Cajas,Kilos,Importe_Venta
2024,Abril,bod,Tomate Saladete,TRIDAN,XXL,,15,0.0,0.0
2024,Mayo,bod,Ajo kgs,GENERICA,SIN TAMAÑO,,0,3.3,0.0
2024,Mayo,bod,Cebolla ,SIN ETIQUETA,JB SELEC,,2,151.0,0.0
2024,Mayo,bod,Cebolla ,SIN ETIQUETA,LG MEX,,6,78.4,0.0
2024,Mayo,bod,Cebolla ,SIN ETIQUETA,LG SEL,,5,107.5,0.0
2024,Mayo,bod,Cebolla ,SIN ETIQUETA,LM MEX,,0,6.0,0.0
2024,Mayo,bod,Cebolla ,SIN ETIQUETA,LM SELEC,,0,35.0,0.0
2024,Mayo,bod,Cebolla ,SIN ETIQUETA,LM SELEC,S/C,3,3.0,0.0
2024,Mayo,bod,Cebolla Morada,SIN ETIQUETA,SIN TAMAÑO,,0,25.2,0.0
2024,Mayo,bod,Chile Habanero,BLACK JACK,SIN TAMAÑO,,0,6.5,0.0
2024,Mayo,bod,Jalapeño,BLACK JACK,SIN TAMAÑO,,33,25.7,0.0
2024,Mayo,bod,Jalapeño,SIN ETIQUETA,SIN TAMAÑO,,6,128.5,0.0
2024,Mayo,bod,Lechuga,GENERICA,SIN TAMAÑO,,3,0.0,0.0
2024,Mayo,bod,Morron ,ANA,SM,,7,0.0,0.0
2024,Mayo,bod,Morron ,VILLA,SM,,175,0.0,0.0
2024,Mayo,bod,Morron ,VILLA,XL,,33,0.0,0.0
2024,Mayo,bod,Pepino,RANCHO ALEGRE,LARGE,,3,0.0,0.0
2024,Mayo,bod,Pepino,VEGETALES,PLAIN,,1,0.0,0.0
2024,Mayo,bod,Pepino,GENERICA,XL,,2,0.0,0.0
2024,Mayo,bod,Pepino,VEGETALES,XL,,12,0.0,0.0
2024,Mayo,bod,Serrano,SIN ETIQUETA,SIN TAMAÑO,,1,60.4,0.0
2024,Mayo,bod,Tomate Bola,BIG TOM,3 X 4,,112,0.0,0.0
2024,Mayo,bod,Tomate Bola,GENERICA,3 X 4,,54,0.0,0.0
2024,Mayo,bod,Tomate Bola,TOMATOES ,3 X 4,,72,0.0,0.0
2024,Mayo,bod,Tomate Bola,BIG TOM,4 X 4,,206,0.0,0.0
2024,Mayo,bod,Tomate Bola,GENERICA,4 X 4,,2,0.0,0.0
2024,Mayo,bod,Tomate Bola,TOMATOES ,4 X 4,,188,0.0,0.0
2024,Mayo,bod,Tomate Bola,BIG TOM,4 X 5,,167,0.0,0.0
2024,Mayo,bod,Tomate Bola,GENERICA,4 X 5,,120,0.0,0.0
2024,Mayo,bod,Tomate Bola,TOMATOES ,4 X 5,,72,0.0,0.0
2024,Mayo,bod,Tomate Bola,BIG TOM,5 X 5,,27,0.0,0.0
2024,Mayo,bod,Tomate Bola,KALIFRESH,5 X 5,,669,0.0,0.0
2024,Mayo,bod,Tomate Bola,TOLIN,5 X 5,,56,0.0,0.0
2024,Mayo,bod,Tomate Bola,TOMATOES ,5 X 5,,113,0.0,0.0
2024,Mayo,bod,Tomate Bola,BIG TOM,5 X 6,,122,0.0,0.0
2024,Mayo,bod,Tomate Bola,CAMPO REAL,5 X 6,,92,0.0,0.0
2024,Mayo,bod,Tomate Bola,CAMPO REAL,5 X 6,COLOR 3,63,0.0,0.0
2024,Mayo,bod,Tomate Bola,TOLIN,5 X 6,,50,0.0,0.0
2024,Mayo,bod,Tomate Bola,TOMATOES ,5 X 6,,2,0.0,0.0
2024,Mayo,bod,Tomate Bola,BIG TOM,6 X 6,,1052,0.0,0.0
2024,Mayo,bod,Tomate Bola,TOLIN,6 X 6,,203,0.0,0.0
2024,Mayo,bod,Tomate Saladete,GENERICA,2 DA,COLOR 3,22,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BLACK JACK,3 ERA,,26,0.0,0.0
2024,Mayo,bod,Tomate Saladete,GENERICA,3 ERA,,161,0.0,0.0
2024,Mayo,bod,Tomate Saladete,AGROBEST,LG,,17,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BANDERILLAS,LG,,24,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BIG TOM,LG,,482,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BIG TOM,LG,COLOR 3,153,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BLACK JACK,LG,,92,0.0,0.0
2024,Mayo,bod,Tomate Saladete,DESERT,LG,,157,0.0,0.0
2024,Mayo,bod,Tomate Saladete,EL SILLAR,LG,,79,0.0,0.0
2024,Mayo,bod,Tomate Saladete,GENERICA,LG,,160,0.0,0.0
2024,Mayo,bod,Tomate Saladete,GRECO,LG,,5,0.0,0.0
2024,Mayo,bod,Tomate Saladete,RENACER,LG,COLOR 3,152,0.0,0.0
2024,Mayo,bod,Tomate Saladete,SAN JOSE,LG,,225,0.0,0.0
2024,Mayo,bod,Tomate Saladete,SIGNATURE,LG,,210,0.0,0.0
2024,Mayo,bod,Tomate Saladete,SOLSTICE,LG,,309,0.0,0.0
2024,Mayo,bod,Tomate Saladete,SUN COAST,LG,,156,0.0,0.0
2024,Mayo,bod,Tomate Saladete,TORERO,LG,,696,0.0,0.0
2024,Mayo,bod,Tomate Saladete,TORNADO ,LG,,38,0.0,0.0
2024,Mayo,bod,Tomate Saladete,TRIDAN,LG,,1,0.0,0.0
2024,Mayo,bod,Tomate Saladete,VIKINGO,LG,,1,0.0,0.0
2024,Mayo,bod,Tomate Saladete,AGROBEST,MD,,38,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BANDERILLAS,MD,,200,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BIG TOM,MD,,296,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BIG TOM,MD,COLOR 3,65,0.0,0.0
2024,Mayo,bod,Tomate Saladete,EL SILLAR,MD,,24,0.0,0.0
2024,Mayo,bod,Tomate Saladete,GENERICA,MD,,168,0.0,0.0
2024,Mayo,bod,Tomate Saladete,GRECO,MD,,260,0.0,0.0
2024,Mayo,bod,Tomate Saladete,MILENIO,MD,COLOR 3,78,0.0,0.0
2024,Mayo,bod,Tomate Saladete,RENACER,MD,COLOR 3,175,0.0,0.0
2024,Mayo,bod,Tomate Saladete,SAN JOSE,MD,,151,0.0,0.0
2024,Mayo,bod,Tomate Saladete,SODI,MD,,70,0.0,0.0
2024,Mayo,bod,Tomate Saladete,TORERO,MD,,109,0.0,0.0
2024,Mayo,bod,Tomate Saladete,TORERO,MD,COLOR 3,72,0.0,0.0
2024,Mayo,bod,Tomate Saladete,TRIDAN,MD,,9,0.0,0.0
2024,Mayo,bod,Tomate Saladete,VIOLETA,MD,,74,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BANDERILLAS,SM,,95,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BIG TOM,SM,,77,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BLACK JACK,SM,,71,0.0,0.0
2024,Mayo,bod,Tomate Saladete,CHICURAL,SM,,223,0.0,0.0
2024,Mayo,bod,Tomate Saladete,CIRIA,SM,,452,0.0,0.0
2024,Mayo,bod,Tomate Saladete,EL SILLAR,SM,,50,0.0,0.0
2024,Mayo,bod,Tomate Saladete,GENERICA,SM,,137,0.0,0.0
2024,Mayo,bod,Tomate Saladete,GRECO,SM,,9,0.0,0.0
2024,Mayo,bod,Tomate Saladete,TOLIN,SM,,164,0.0,0.0
2024,Mayo,bod,Tomate Saladete,TORERO,SM,,812,0.0,0.0
2024,Mayo,bod,Tomate Saladete,TORERO,SM,COLOR 3,397,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BANDERILLAS,SSM,,21,0.0,0.0
2024,Mayo,bod,Tomate Saladete,AMIS,XL,,2,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BANDERILLAS,XL,,133,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BIG TOM,XL,,461,0.0,0.0
2024,Mayo,bod,Tomate Saladete,BLACK JACK,XL,,24,0.0,0.0
2024,Mayo,bod,Tomate Saladete,CIRIA,XL,,11,0.0,0.0
2024,Mayo,bod,Tomate Saladete,DESERT,XL,,22,0.0,0.0
2024,Mayo,bod,Tomate Saladete,GENERICA,XL,,12,0.0,0.0
2024,Mayo,bod,Tomate Saladete,GRECO,XL,,31,0.0,0.0
2024,Mayo,bod,Tomate Saladete,NOVILLO,XL,,38,0.0,0.0
2024,Mayo,bod,Tomate Saladete,SODI,XL,,83,0.0,0.0
2024,Mayo,bod,Tomate Saladete,SOLSTICE,XL,,117,0.0,0.0
2024,Mayo,bod,Tomate Saladete,SUN COAST,XL,,14,0.0,0.0
2024,Mayo,bod,Tomate Saladete,TORERO,XL,,249,0.0,0.0
2024,Mayo,bod,Tomate Saladete,AGROBEST,XXL,,3,0.0,0.0
2024,Mayo,bod,Tomate Saladete,DESERT,XXL,,129,0.0,0.0
2024,Mayo,bod,Tomate Saladete,GRECO,XXL,,169,0.0,0.0
2024,Mayo,bod,Tomate Saladete,LUMA,XXL,,12,0.0,0.0
2024,Mayo,bod,Tomate Saladete,MILENIO,XXL,,12,0.0,0.0
2024,Mayo,bod,Tomate Saladete,SAN JOSE,XXL,,8,0.0,0.0
2024,Mayo,bod,Tomate Saladete,SOLSTICE,XXL,,27,0.0,0.0
2024,Mayo,bod,Tomate Saladete,TRIDAN,XXL,,5,0.0,0.0
2024,Mayo,bod,Tomate Saladete,VIKINGO,XXL,,19,0.0,0.0
2024,Mayo,bod,Tomatillo,PLASTICO,SIN TAMAÑO,,5,140.5,0.0
2024,Junio,bod,Ajo kgs,GENERICA,SIN TAMAÑO,,3,62.3,0.0
2024,Junio,bod,Cebolla ,SIN ETIQUETA,LG SEL,,0,23.0,0.0
2024,Junio,bod,Cebolla ,SIN ETIQUETA,LM MEX,,0,33.0,0.0
2024,Junio,bod,Cebolla ,SIN ETIQUETA,LM SELEC,,6,78.9,0.0
2024,Junio,bod,Cebolla ,SIN ETIQUETA,LM SELEC,S/C,3,68.5,0.0
2024,Junio,bod,Cebolla Morada,SIN ETIQUETA,SIN TAMAÑO,,26,57.5,0.0
2024,Junio,bod,Jalapeño,SIN ETIQUETA,SIN TAMAÑO,,1,47.0,0.0
2024,Junio,bod,Morron ,NATUREY,CHOICE,,1,0.0,0.0
2024,Junio,bod,Morron ,ANA,LG,,21,0.0,0.0
2024,Junio,bod,Morron ,ANA,SM,,7,0.0,0.0
2024,Junio,bod,Morron ,VILLA,SM,,31,0.0,0.0
2024,Junio,bod,Morron ,GENERICA,XL,,2,0.0,0.0
2024,Junio,bod,Morron ,LANDER,XL,,3,0.0,0.0
2024,Junio,bod,Morron Rojo,ANA,LG,,27,0.0,0.0
2024,Junio,bod,Morron Rojo,ANA,MD,,54,0.0,0.0
2024,Junio,bod,Morron Rojo,ANA,XL,,24,0.0,0.0
2024,Junio,bod,Pepino,VEGETALES,PLAIN,,1,0.0,0.0
2024,Junio,bod,Tomate Bola,BIG TOM,3 X 4,,595,0.0,0.0
2024,Junio,bod,Tomate Bola,GENERICA,3 X 4,,302,0.0,0.0
2024,Junio,bod,Tomate Bola,TOMATOES ,3 X 4,,9,0.0,0.0
2024,Junio,bod,Tomate Bola,BIG TOM,4 X 4,,74,0.0,0.0
2024,Junio,bod,Tomate Bola,GENERICA,4 X 4,,1943,0.0,0.0
2024,Junio,bod,Tomate Bola,TOMATOES ,4 X 4,,677,0.0,0.0
2024,Junio,bod,Tomate Bola,BIG TOM,4 X 5,,5,0.0,0.0
2024,Junio,bod,Tomate Bola,GENERICA,4 X 5,,172,0.0,0.0
2024,Junio,bod,Tomate Bola,KALIFRESH,4 X 5,,91,0.0,0.0
2024,Junio,bod,Tomate Bola,KALIROY,4 X 5,,13,0.0,0.0
2024,Junio,bod,Tomate Bola,TOMATOES ,4 X 5,,122,0.0,0.0
2024,Junio,bod,Tomate Bola,AMOS,5 X 5,,62,0.0,0.0
2024,Junio,bod,Tomate Bola,BIG TOM,5 X 5,,105,0.0,0.0
2024,Junio,bod,Tomate Bola,GENERICA,5 X 5,,9,0.0,0.0
2024,Junio,bod,Tomate Bola,KALIFRESH,5 X 5,,4,0.0,0.0
2024,Junio,bod,Tomate Bola,AMOS,5 X 6,,2,0.0,0.0
2024,Junio,bod,Tomate Bola,BIG TOM,5 X 6,,13,0.0,0.0
2024,Junio,bod,Tomate Bola,GENERICA,5 X 6,,134,0.0,0.0
2024,Junio,bod,Tomate Bola,TOMATOES ,5 X 6,,52,0.0,0.0
2024,Junio,bod,Tomate Bola,BIG TOM,6 X 6,,370,0.0,0.0
2024,Junio,bod,Tomate Cherry,BULK GRAPE TOMATO,SIN TAMAÑO,,1,0.0,0.0
2024,Junio,bod,Tomate Cherry,GENERICA,SIN TAMAÑO,,5,0.0,0.0
2024,Junio,bod,Tomate Saladete,376,LG,,16,0.0,0.0
2024,Junio,bod,Tomate Saladete,ATARDECER,LG,,21,0.0,0.0
2024,Junio,bod,Tomate Saladete,BIG TOM,LG,,15,0.0,0.0
2024,Junio,bod,Tomate Saladete,CAPY,LG,,134,0.0,0.0
2024,Junio,bod,Tomate Saladete,CARNIVAL,LG,,17,0.0,0.0
2024,Junio,bod,Tomate Saladete,EL SILLAR,LG,,3,0.0,0.0
2024,Junio,bod,Tomate Saladete,GABO,LG,,213,0.0,0.0
2024,Junio,bod,Tomate Saladete,GENERICA,LG,,101,0.0,0.0
2024,Junio,bod,Tomate Saladete,GREAT FARM,LG,3.5,28,0.0,0.0
2024,Junio,bod,Tomate Saladete,GREEN LAND,LG,COLOR 4,12,0.0,0.0
2024,Junio,bod,Tomate Saladete,ILIOS,LG,,91,0.0,0.0
2024,Junio,bod,Tomate Saladete,MILENIO,LG,,10,0.0,0.0
2024,Junio,bod,Tomate Saladete,PACIFIC,LG,,59,0.0,0.0
2024,Junio,bod,Tomate Saladete,PG GROWERS,LG,,164,0.0,0.0
2024,Junio,bod,Tomate Saladete,RENACER,LG,COLOR 3,233,0.0,0.0
2024,Junio,bod,Tomate Saladete,SIGNATURE,LG,,83,0.0,0.0
2024,Junio,bod,Tomate Saladete,TRICAR,LG,,7,0.0,0.0
2024,Junio,bod,Tomate Saladete,VIKINGO,LG,,250,0.0,0.0
2024,Junio,bod,Tomate Saladete,YAQUI VALLEY,LG,,28,0.0,0.0
2024,Junio,bod,Tomate Saladete,ASTERI,MD,,131,0.0,0.0
2024,Junio,bod,Tomate Saladete,ATARDECER,MD,,61,0.0,0.0
2024,Junio,bod,Tomate Saladete,BIG TOM,MD,,85,0.0,0.0
2024,Junio,bod,Tomate Saladete,EL PANINO,MD,ROJO,36,0.0,0.0
2024,Junio,bod,Tomate Saladete,GABO,MD,,104,0.0,0.0
2024,Junio,bod,Tomate Saladete,GENERICA,MD,,121,0.0,0.0
2024,Junio,bod,Tomate Saladete,ILIOS,MD,,42,0.0,0.0
2024,Junio,bod,Tomate Saladete,MILENIO,MD,,87,0.0,0.0
2024,Junio,bod,Tomate Saladete,PG GROWERS,MD,,69,0.0,0.0
2024,Junio,bod,Tomate Saladete,RENACER,MD,,161,0.0,0.0
2024,Junio,bod,Tomate Saladete,RENACER,MD,COLOR 2,85,0.0,0.0
2024,Junio,bod,Tomate Saladete,TORERO,MD,,78,0.0,0.0
2024,Junio,bod,Tomate Saladete,TORERO,MD,COLOR 3,365,0.0,0.0
2024,Junio,bod,Tomate Saladete,TRICAR,MD,,285,0.0,0.0
2024,Junio,bod,Tomate Saladete,YAQUI VALLEY,MD,,49,0.0,0.0
2024,Junio,bod,Tomate Saladete,376,NACIONAL 1-1/9,,6,0.0,0.0
2024,Junio,bod,Tomate Saladete,GABO,SM,,51,0.0,0.0
2024,Junio,bod,Tomate Saladete,TORERO,SM,COLOR 3,867,0.0,0.0
2024,Junio,bod,Tomate Saladete,ASTERI,XL,,224,0.0,0.0
2024,Junio,bod,Tomate Saladete,ASTERI,XL,COLOR 2,21,0.0,0.0
2024,Junio,bod,Tomate Saladete,BIG TOM,XL,,128,0.0,0.0
2024,Junio,bod,Tomate Saladete,CROWN JEWELS,XL,,17,0.0,0.0
2024,Junio,bod,Tomate Saladete,GABO,XL,,46,0.0,0.0
2024,Junio,bod,Tomate Saladete,GENERICA,XL,,18,0.0,0.0
2024,Junio,bod,Tomate Saladete,GREAT FARM,XL,COLOR 3,39,0.0,0.0
2024,Junio,bod,Tomate Saladete,LUMA,XL,,164,0.0,0.0
2024,Junio,bod,Tomate Saladete,MILENIO,XL,,43,0.0,0.0
2024,Junio,bod,Tomate Saladete,PACIFIC,XL,,4,0.0,0.0
2024,Junio,bod,Tomate Saladete,SIGNATURE,XL,,77,0.0,0.0
2024,Junio,bod,Tomate Saladete,TORNADO ,XL,,78,0.0,0.0
2024,Junio,bod,Tomate Saladete,YAQUI VALLEY,XL,,8,0.0,0.0
2024,Junio,bod,Tomate Saladete,ARTOM,XXL,,3,0.0,0.0
2024,Junio,bod,Tomate Saladete,ASTERI,XXL,,239,0.0,0.0
2024,Junio,bod,Tomate Saladete,PANCHO,XXL,COLOR 5,4,0.0,0.0
2024,Junio,bod,Tomate Saladete,TONYS,XXL,COLOR 5,8,0.0,0.0
2024,Junio,bod,Tomate Saladete,TORNADO ,XXL,,228,0.0,0.0
2024,Junio,bod,Tomate Saladete,VIKINGO,XXL,,122,0.0,0.0
2024,Julio,bod,Cebolla ,SIN ETIQUETA,LG SEL,,9,304.5,0.0
2024,Julio,bod,Cebolla ,SIN ETIQUETA,LM SELEC,,1,143.0,0.0
2024,Julio,bod,Cebolla Morada,SIN ETIQUETA,SIN TAMAÑO,,13,93.6,0.0
2024,Julio,bod,Cebolla amarilla,SIN ETIQUETA,SIN TAMAÑO,,0,25.0,0.0
2024,Julio,bod,Jalapeño,SIN ETIQUETA,SIN TAMAÑO,,14,323.5,0.0
2024,Julio,bod,Morron ,NATUREY,CHOICE,COLOR 3,2,0.0,0.0
2024,Julio,bod,Morron ,RANCHO ALEGRE,CHOPER,,2,0.0,0.0
2024,Julio,bod,Morron ,NATUREY,XL,,4,0.0,0.0
2024,Julio,bod,Morron ,CEDRAL,XXL,,1,0.0,0.0
2024,Julio,bod,Pepino,EL PANINO,LARGE,,4,0.0,0.0
2024,Julio,bod,Pepino,KF,LG,,139,0.0,0.0
2024,Julio,bod,Serrano,SIN ETIQUETA,SIN TAMAÑO,,0,27.5,0.0
2024,Julio,bod,Tomate Bola,GENERICA,3 X 4,,121,0.0,0.0
2024,Julio,bod,Tomate Bola,TOMATOES ,3 X 4,,7,0.0,0.0
2024,Julio,bod,Tomate Bola,LOS PINOS,4 X 3,,16,0.0,0.0
2024,Julio,bod,Tomate Bola,GENERICA,4 X 4,,46,0.0,0.0
2024,Julio,bod,Tomate Bola,KALIFRESH,5 X 5,,56,0.0,0.0
2024,Julio,bod,Tomate Bola,KALIROY,5 X 5,,400,0.0,0.0
2024,Julio,bod,Tomate Bola,VIVA BAJA,5 X 5,,1,0.0,0.0
2024,Julio,bod,Tomate Bola,KALIROY,5 X 6,,7,0.0,0.0
2024,Julio,bod,Tomate Bola,TOMATOES ,5 X 6,,55,0.0,0.0
2024,Julio,bod,Tomate Cherry,BULK GRAPE TOMATO,SIN TAMAÑO,,6,0.0,0.0
2024,Julio,bod,Tomate Saladete,TANQUECILLOS,HUAJI-BOLA,,1,0.0,0.0
2024,Julio,bod,Tomate Saladete,BIG TOM,LG,,5,0.0,0.0
2024,Julio,bod,Tomate Saladete,DELTA FRESH,LG,,20,0.0,0.0
2024,Julio,bod,Tomate Saladete,DELTA FRESH,LG,COLOR 5,30,0.0,0.0
2024,Julio,bod,Tomate Saladete,GENERICA,LG,,28,0.0,0.0
2024,Julio,bod,Tomate Saladete,GRECO,LG,,7,0.0,0.0
2024,Julio,bod,Tomate Saladete,LA FLOR,LG,,4,0.0,0.0
2024,Julio,bod,Tomate Saladete,PANCHO,LG,,21,0.0,0.0
2024,Julio,bod,Tomate Saladete,RR,LG,,695,0.0,0.0
2024,Julio,bod,Tomate Saladete,TOMATOES ,LG,,7,0.0,0.0
2024,Julio,bod,Tomate Saladete,TONYS,LG,COLOR 4,52,0.0,0.0
2024,Julio,bod,Tomate Saladete,513,MD,COLOR 4,27,0.0,0.0
2024,Julio,bod,Tomate Saladete,DELTA FRESH,MD,,129,0.0,0.0
2024,Julio,bod,Tomate Saladete,DELTA FRESH,MD,COLOR 4,25,0.0,0.0
2024,Julio,bod,Tomate Saladete,EL BERRENDO,MD,,5,0.0,0.0
2024,Julio,bod,Tomate Saladete,EL PANINO,MD,COLOR 3,1,0.0,0.0
2024,Julio,bod,Tomate Saladete,GENERICA,MD,,41,0.0,0.0
2024,Julio,bod,Tomate Saladete,GREAT FARM,MD,,45,0.0,0.0
2024,Julio,bod,Tomate Saladete,GREEN LAND,MD,,30,0.0,0.0
2024,Julio,bod,Tomate Saladete,ILIOS,MD,,2,0.0,0.0
2024,Julio,bod,Tomate Saladete,LA FLOR,MD,,17,0.0,0.0
2024,Julio,bod,Tomate Saladete,PANCHO,MD,,23,0.0,0.0
2024,Julio,bod,Tomate Saladete,TANQUECILLOS,MD,,44,0.0,0.0
2024,Julio,bod,Tomate Saladete,TOMATOES ,MD,,1,0.0,0.0
2024,Julio,bod,Tomate Saladete,BLACK JACK,SM,,19,0.0,0.0
2024,Julio,bod,Tomate Saladete,DELTA FRESH,SM,,417,0.0,0.0
2024,Julio,bod,Tomate Saladete,DELTA FRESH,SM,COLOR 5,168,0.0,0.0
2024,Julio,bod,Tomate Saladete,EL BERRENDO,SM,,19,0.0,0.0
2024,Julio,bod,Tomate Saladete,EL PANINO,SM,,81,0.0,0.0
2024,Julio,bod,Tomate Saladete,GENERICA,SM,,11,0.0,0.0
2024,Julio,bod,Tomate Saladete,GOLDEN,SM,,15,0.0,0.0
2024,Julio,bod,Tomate Saladete,ILIOS,SM,,3,0.0,0.0
2024,Julio,bod,Tomate Saladete,TANQUECILLOS,SM,,92,0.0,0.0
2024,Julio,bod,Tomate Saladete,EL PANINO,SSM,,11,0.0,0.0
2024,Julio,bod,Tomate Saladete,BIG TOM,XL,,1,0.0,0.0
2024,Julio,bod,Tomate Saladete,CROWN JEWELS,XL,,3,0.0,0.0
2024,Julio,bod,Tomate Saladete,EL PANINO,XL,,1,0.0,0.0
2024,Julio,bod,Tomate Saladete,ESCAPE,XL,,23,0.0,0.0
2024,Julio,bod,Tomate Saladete,EXCELLENT,XL,,6,0.0,0.0
2024,Julio,bod,Tomate Saladete,GRECO,XL,,2,0.0,0.0
2024,Julio,bod,Tomate Saladete,TOMATOES ,XL,COLOR 3,2,0.0,0.0
2024,Julio,bod,Tomate Saladete,TOMVER,XL,3.5,2,0.0,0.0
2024,Julio,bod,Tomate Saladete,PANCHO,XXL,COLOR 5,150,0.0,0.0
2024,Agosto,bod,Calabaza,GENERICA,1 ERA,,1,0.0,0.0
2024,Agosto,bod,Cebolla ,SIN ETIQUETA,LG MEX,,6,101.0,0.0
2024,Agosto,bod,Cebolla ,SIN ETIQUETA,LG SEL,,2,35.0,0.0
2024,Agosto,bod,Cebolla ,SIN ETIQUETA,LM MEX,,0,11.0,0.0
2024,Agosto,bod,Cebolla ,SIN ETIQUETA,LM SELEC,,2,79.0,0.0
2024,Agosto,bod,Jalapeño,SIN ETIQUETA,SIN TAMAÑO,,9,221.0,0.0
2024,Agosto,bod,Morron ,CEDRAL,LG,,6,0.0,0.0
2024,Agosto,bod,Morron ,CEDRAL,MD,,5,0.0,0.0
2024,Agosto,bod,Pepino,FRESH VEGETALES,LARGE,,2,0.0,0.0
2024,Agosto,bod,Pepino,VEGETALES,XL,,51,0.0,0.0
2024,Agosto,bod,Serrano,SIN ETIQUETA,SIN TAMAÑO,,29,1036.5,0.0
2024,Agosto,bod,Tomate Bola,GENERICA,3 X 4,,3,0.0,0.0
2024,Agosto,bod,Tomate Bola,TOMATOES ,3 X 4,,7,0.0,0.0
2024,Agosto,bod,Tomate Bola,GENERICA,4 X 3,,40,0.0,0.0
2024,Agosto,bod,Tomate Bola,GENERICA,4 X 4,,199,0.0,0.0
2024,Agosto,bod,Tomate Bola,TOMATOES ,4 X 4,,378,0.0,0.0
2024,Agosto,bod,Tomate Bola,VIVA BAJA,4 X 4,,3,0.0,0.0
2024,Agosto,bod,Tomate Bola,CAMPO REAL,4 X 5,,509,0.0,0.0
2024,Agosto,bod,Tomate Bola,TOMATOES ,5 X 6,,3,0.0,0.0
2024,Agosto,bod,Tomate Saladete,BIG TOM,LG,,21,0.0,0.0
2024,Agosto,bod,Tomate Saladete,BLACK JACK,LG,,18,0.0,0.0
2024,Agosto,bod,Tomate Saladete,EL BERRENDO,LG,,23,0.0,0.0
2024,Agosto,bod,Tomate Saladete,ESTRELLA,LG,,6,0.0,0.0
2024,Agosto,bod,Tomate Saladete,EXCELLENT,LG,,26,0.0,0.0
2024,Agosto,bod,Tomate Saladete,ILIOS,LG,,12,0.0,0.0
2024,Agosto,bod,Tomate Saladete,ARTOM,MD,,1,0.0,0.0
2024,Agosto,bod,Tomate Saladete,BLACK JACK,MD,,22,0.0,0.0
2024,Agosto,bod,Tomate Saladete,EL PANINO,MD,COLOR 3,10,0.0,0.0
2024,Agosto,bod,Tomate Saladete,ESTRELLA,MD,,3,0.0,0.0
2024,Agosto,bod,Tomate Saladete,EXCELLENT,MD,,253,0.0,0.0
2024,Agosto,bod,Tomate Saladete,FRESH TOMATOES,MD,,168,0.0,0.0
2024,Agosto,bod,Tomate Saladete,ILIOS,MD,,71,0.0,0.0
2024,Agosto,bod,Tomate Saladete,AMIS,PAPEL,,42,0.0,0.0
2024,Agosto,bod,Tomate Saladete,BIG TOM,SM,,9,0.0,0.0
2024,Agosto,bod,Tomate Saladete,BLACK JACK,SM,,5,0.0,0.0
2024,Agosto,bod,Tomate Saladete,DELTA FRESH,SM,,601,0.0,0.0
2024,Agosto,bod,Tomate Saladete,EL BERRENDO,SM,,8,0.0,0.0
2024,Agosto,bod,Tomate Saladete,EXCELLENT,SM,,34,0.0,0.0
2024,Agosto,bod,Tomate Saladete,FRESH TOMATOES,SM,,62,0.0,0.0
2024,Agosto,bod,Tomate Saladete,GENERICA,SM,,17,0.0,0.0
2024,Agosto,bod,Tomate Saladete,ILIOS,SM,,39,0.0,0.0
2024,Agosto,bod,Tomate Saladete,VIVA BAJA,SM,,94,0.0,0.0
2024,Agosto,bod,Tomate Saladete,AMIS,XL,ROJO,48,0.0,0.0
2024,Agosto,bod,Tomate Saladete,BERMESÍ,XL,,2,0.0,0.0
2024,Agosto,bod,Tomate Saladete,EL BERRENDO,XL,,9,0.0,0.0
2024,Agosto,bod,Tomate Saladete,EXCELLENT,XL,,3,0.0,0.0
2024,Agosto,bod,Tomate Saladete,BLACK JACK,XXL,,2,0.0,0.0
2024,Agosto,bod,Tomate Saladete,EL SILLAR,XXL,,24,0.0,0.0
2024,Agosto,bod,Tomate Saladete,ILIOS,XXL,,5,0.0,0.0
2024,Agosto,bod,Tomatillo,PLASTICO,SIN TAMAÑO,,12,382.0,0.0
2024,Agosto,bod,Tomatillo,SIN ETIQUETA,SIN TAMAÑO,,3,137.2,0.0
2024,Septiembre,bod,Cebolla ,SIN ETIQUETA,JB SELEC,,1,36.0,0.0
2024,Septiembre,bod,Cebolla ,SIN ETIQUETA,LG MEX,,1,24.5,0.0
2024,Septiembre,bod,Cebolla ,SIN ETIQUETA,LG SEL,,5,161.5,0.0
2024,Septiembre,bod,Cebolla ,SIN ETIQUETA,PP SELEC,,0,19.0,0.0
2024,Septiembre,bod,Cebolla Morada,SIN ETIQUETA,SIN TAMAÑO,,0,15.0,0.0
2024,Septiembre,bod,Jalapeño,SIN ETIQUETA,SIN TAMAÑO,,6,254.5,0.0
2024,Septiembre,bod,Morron ,GENERICA,LG,,2,0.0,0.0
